Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HomeOdds,DrawOdds,AwayOdds
1617,30/04/17,Osasuna,La Coruna,2,2,D,1,1,D,16,15,5,5,7,7,9,11,2,3,0,0,3.9,3.6,1.95
1617,01/05/17,Malaga,Sevilla,4,2,H,1,1,D,11,9,5,4,1,3,14,18,3,5,0,0,4.0,3.6,1.91
1617,05/05/17,Sevilla,Sociedad,1,1,D,1,0,H,11,9,3,3,10,3,20,10,4,3,0,1,1.62,4.0,5.5
1617,06/05/17,Ath Madrid,Eibar,1,0,H,0,0,D,14,7,5,3,6,5,6,10,3,3,1,0,1.3,5.25,11.0
1617,06/05/17,Barcelona,Villarreal,4,1,H,2,1,H,20,8,8,4,4,3,10,13,2,4,0,0,1.14,8.5,17.0
1617,06/05/17,Granada,Real Madrid,0,4,A,0,4,A,13,16,3,8,6,3,14,8,1,0,0,0,21.0,9.0,1.13
1617,06/05/17,Sp Gijon,Las Palmas,1,0,H,0,0,D,16,8,3,2,5,4,19,15,4,3,0,0,1.5,4.75,5.5
1617,07/05/17,Alaves,Ath Bilbao,1,0,H,0,0,D,9,20,3,6,3,10,14,11,1,4,0,0,4.75,3.5,1.8
1617,07/05/17,La Coruna,Espanol,1,2,A,0,2,A,21,9,5,3,12,4,10,14,1,2,0,0,2.0,3.4,4.0
1617,07/05/17,Malaga,Celta,3,0,H,1,0,H,14,5,8,2,2,1,13,18,2,4,0,0,1.4,4.5,7.5
1617,07/05/17,Valencia,Osasuna,4,1,H,2,0,H,19,9,8,4,9,2,15,11,3,2,0,0,1.22,6.5,13.0
1617,08/05/17,Leganes,Betis,4,0,H,2,0,H,6,13,4,3,2,2,18,13,3,0,0,0,1.65,3.8,5.75
1617,13/05/17,Espanol,Valencia,0,1,A,0,0,D,15,9,3,3,7,2,19,14,0,4,0,0,2.4,3.3,3.0
1617,13/05/17,Osasuna,Granada,2,1,H,1,1,D,19,9,7,3,8,3,11,9,1,3,0,0,1.8,3.8,4.33
1617,14/05/17,Alaves,Celta,3,1,H,3,0,H,11,15,4,4,4,4,11,13,1,3,0,0,1.8,3.4,5.0
1617,14/05/17,Ath Bilbao,Leganes,1,1,D,1,0,H,15,5,6,2,10,1,12,8,2,7,0,0,1.44,4.2,8.5
1617,14/05/17,Betis,Ath Madrid,1,1,D,0,0,D,13,5,5,2,3,5,7,16,4,4,0,0,7.0,3.75,1.57
1617,14/05/17,Eibar,Sp Gijon,0,1,A,0,1,A,10,11,2,4,5,6,9,10,2,2,0,0,2.0,3.75,3.5
1617,14/05/17,Las Palmas,Barcelona,1,4,A,0,2,A,11,11,5,5,3,6,13,15,0,1,0,0,26.0,11.0,1.08
1617,14/05/17,Real Madrid,Sevilla,4,1,H,2,0,H,14,11,7,6,4,5,14,19,4,2,0,0,1.17,8.0,15.0
1617,14/05/17,Sociedad,Malaga,2,2,D,1,1,D,15,9,5,4,9,3,10,16,1,2,0,0,1.53,4.1,6.5
1617,14/05/17,Villarreal,La Coruna,0,0,D,0,0,D,21,3,4,1,11,3,15,21,2,4,0,0,1.5,4.33,6.5
1617,17/05/17,Celta,Real Madrid,1,4,A,0,1,A,17,13,6,8,4,6,17,9,4,2,1,0,13.0,7.0,1.2
1617,19/05/17,Granada,Espanol,1,2,A,1,2,A,16,5,7,3,3,3,12,9,0,3,0,0,4.5,4.0,1.73
1617,20/05/17,La Coruna,Las Palmas,3,0,H,3,0,H,9,13,5,4,0,9,25,14,4,2,0,1,1.73,4.0,4.5
1617,20/05/17,Leganes,Alaves,1,1,D,0,0,D,15,17,4,5,8,4,9,14,0,1,0,0,2.1,3.25,3.75
1617,20/05/17,Sevilla,Osasuna,5,0,H,3,0,H,17,5,7,2,1,1,11,8,3,1,0,0,1.14,9.0,17.0
1617,20/05/17,Sp Gijon,Betis,2,2,D,1,1,D,11,21,5,9,2,3,15,14,0,2,0,0,2.5,3.4,2.8
1617,21/05/17,Ath Madrid,Ath Bilbao,3,1,H,2,0,H,12,16,4,1,2,5,13,11,2,0,0,0,2.0,3.5,3.8
1617,21/05/17,Barcelona,Eibar,4,2,H,0,1,A,18,6,11,4,10,4,3,16,1,2,0,1,1.05,15.0,34.0
1617,21/05/17,Celta,Sociedad,2,2,D,0,0,D,13,18,5,8,3,7,8,17,2,1,0,0,4.75,3.75,1.75
1617,21/05/17,Malaga,Real Madrid,0,2,A,0,1,A,22,16,6,8,9,7,6,9,2,0,0,0,11.0,7.0,1.22
1617,21/05/17,Valencia,Villarreal,1,3,A,0,1,A,16,14,5,6,9,0,15,10,2,2,0,0,3.1,3.4,2.3
1718,18/08/17,Leganes,Alaves,1,0,H,1,0,H,16,6,9,3,4,2,14,18,0,1,0,0,2.05,3.2,4.1
1718,18/08/17,Valencia,Las Palmas,1,0,H,1,0,H,22,5,6,4,5,2,25,13,3,3,0,1,1.75,3.8,4.5
1718,19/08/17,Celta,Sociedad,2,3,A,1,1,D,16,13,5,6,5,4,12,11,3,1,0,0,2.38,3.25,3.2
1718,19/08/17,Girona,Ath Madrid,2,2,D,2,0,H,13,9,6,3,6,0,15,15,2,4,0,1,8.0,4.33,1.45
1718,19/08/17,Sevilla,Espanol,1,1,D,1,1,D,9,9,4,6,7,3,14,12,2,4,1,0,1.62,4.0,5.5
1718,20/08/17,Ath Bilbao,Getafe,0,0,D,0,0,D,12,8,2,2,7,6,16,15,1,3,0,1,1.5,4.0,7.5
1718,20/08/17,Barcelona,Betis,2,0,H,2,0,H,15,3,2,0,8,0,16,15,2,1,0,0,1.17,8.0,15.0
1718,20/08/17,La Coruna,Real Madrid,0,3,A,0,2,A,12,16,6,8,4,4,16,12,5,1,0,1,9.5,5.75,1.3
1718,21/08/17,Levante,Villarreal,1,0,H,0,0,D,14,9,3,1,11,6,18,14,1,3,0,0,3.25,3.25,2.3
1718,21/08/17,Malaga,Eibar,0,1,A,0,0,D,10,13,4,6,3,7,16,15,2,3,0,0,2.1,3.3,3.7
1718,25/08/17,Betis,Celta,2,1,H,1,1,D,10,9,3,2,4,6,13,9,2,2,0,0,2.2,3.4,3.4
1718,25/08/17,Sociedad,Villarreal,3,0,H,3,0,H,15,6,9,1,10,4,12,22,2,2,0,0,2.05,3.4,3.75
1718,26/08/17,Alaves,Barcelona,0,2,A,0,0,D,11,23,2,11,1,14,12,10,2,3,0,0,10.0,5.75,1.29
1718,26/08/17,Girona,Malaga,1,0,H,1,0,H,15,7,4,2,2,3,11,15,3,4,0,0,2.15,3.25,3.6
1718,26/08/17,Las Palmas,Ath Madrid,1,5,A,0,2,A,10,8,4,6,4,2,10,9,4,1,0,0,4.75,3.75,1.75
1718,26/08/17,Levante,La Coruna,2,2,D,1,2,A,24,11,5,4,6,5,11,12,0,2,1,0,2.2,3.1,3.6
1718,27/08/17,Eibar,Ath Bilbao,0,1,A,0,1,A,14,10,5,4,4,3,14,11,1,1,1,0,2.5,3.1,3.1
1718,27/08/17,Espanol,Leganes,0,1,A,0,1,A,17,12,2,8,9,1,10,14,3,3,0,0,1.95,3.25,4.33
1718,27/08/17,Getafe,Sevilla,0,1,A,0,0,D,15,6,3,3,7,5,20,10,0,1,0,0,3.6,3.3,2.15
1718,27/08/17,Real Madrid,Valencia,2,2,D,1,1,D,22,7,6,3,13,4,12,12,3,5,0,0,1.17,8.0,15.0
1718,08/09/17,Leganes,Getafe,1,2,A,0,1,A,11,11,7,3,2,4,14,20,1,2,0,0,2.05,3.25,4.0
1718,09/09/17,Barcelona,Espanol,5,0,H,2,0,H,20,9,9,1,8,7,11,18,1,5,0,0,1.17,8.0,17.0
1718,09/09/17,Real Madrid,Levante,1,1,D,1,1,D,18,5,10,2,13,3,9,16,2,3,1,0,1.05,15.0,34.0
1718,09/09/17,Sevilla,Eibar,3,0,H,0,0,D,12,7,6,2,6,5,14,18,1,1,0,0,1.57,4.0,6.0
1718,09/09/17,Valencia,Ath Madrid,0,0,D,0,0,D,11,13,0,4,4,3,16,14,1,0,0,0,3.6,3.2,2.2
1718,10/09/17,Ath Bilbao,Girona,2,0,H,1,0,H,7,11,4,7,6,4,19,18,4,6,0,0,1.67,3.75,5.5
1718,10/09/17,Celta,Alaves,1,0,H,1,0,H,20,5,3,3,9,4,17,17,4,4,0,0,1.67,3.75,5.25
1718,10/09/17,La Coruna,Sociedad,2,4,A,1,2,A,11,15,4,4,5,7,18,14,1,3,0,0,2.75,3.3,2.6
1718,10/09/17,Villarreal,Betis,3,1,H,1,1,D,14,8,7,3,4,3,9,9,3,0,0,0,1.85,3.6,4.33
1718,11/09/17,Malaga,Las Palmas,1,3,A,0,1,A,14,10,6,8,3,2,22,11,4,2,0,0,2.0,3.5,3.8
1718,15/09/17,Eibar,Leganes,1,0,H,0,0,D,10,5,4,2,8,1,15,20,2,5,0,0,2.05,3.25,4.0
1718,16/09/17,Ath Madrid,Malaga,1,0,H,0,0,D,17,9,4,4,8,4,9,15,2,2,0,0,1.22,6.0,15.0
1718,16/09/17,Betis,La Coruna,2,1,H,1,1,D,17,11,7,3,6,4,13,19,2,3,0,0,1.83,3.6,4.5
1718,16/09/17,Getafe,Barcelona,1,2,A,1,0,H,13,7,4,5,3,4,15,14,2,4,0,0,11.0,6.5,1.25
1718,16/09/17,Levante,Valencia,1,1,D,1,1,D,9,13,2,5,1,3,21,11,2,1,0,0,3.25,3.25,2.3
1718,17/09/17,Alaves,Villarreal,0,3,A,0,1,A,16,16,2,6,2,3,12,25,2,2,0,0,3.1,3.1,2.4
1718,17/09/17,Girona,Sevilla,0,1,A,0,0,D,13,13,0,8,8,1,14,19,2,5,0,0,3.3,3.25,2.3
1718,17/09/17,Las Palmas,Ath Bilbao,1,0,H,0,0,D,12,11,3,5,7,6,12,19,2,3,0,0,2.75,3.4,2.55
1718,17/09/17,Sociedad,Real Madrid,1,3,A,1,2,A,10,18,5,6,4,6,12,15,3,2,0,0,5.0,4.0,1.67
1718,18/09/17,Espanol,Celta,2,1,H,2,0,H,9,11,3,1,3,5,12,14,1,4,0,0,2.3,3.3,3.2
1718,19/09/17,Barcelona,Eibar,6,1,H,2,0,H,11,13,10,4,7,7,4,9,0,2,0,0,1.11,10.0,15.0
1718,19/09/17,Valencia,Malaga,5,0,H,1,0,H,16,11,11,2,4,9,9,10,0,1,0,0,1.5,4.0,7.0
1718,20/09/17,Ath Bilbao,Ath Madrid,1,2,A,0,0,D,12,16,7,9,6,0,12,12,0,2,0,0,3.4,3.2,2.25
1718,20/09/17,La Coruna,Alaves,1,0,H,1,0,H,15,8,3,3,5,2,16,19,0,2,0,0,1.91,3.3,4.5
1718,20/09/17,Leganes,Girona,0,0,D,0,0,D,12,10,1,0,6,3,19,20,2,3,0,0,2.15,3.2,3.7
1718,20/09/17,Real Madrid,Betis,0,1,A,0,0,D,27,12,7,4,12,3,13,11,0,3,0,0,1.13,10.0,17.0
1718,20/09/17,Sevilla,Las Palmas,1,0,H,0,0,D,14,6,9,0,12,0,21,8,2,2,0,0,1.4,4.75,7.5
1718,21/09/17,Celta,Getafe,1,1,D,1,0,H,8,10,4,3,3,2,9,21,2,4,0,0,1.8,3.6,4.5
1718,21/09/17,Levante,Sociedad,3,0,H,1,0,H,13,13,9,3,3,6,13,11,2,0,0,1,3.25,3.25,2.3
1718,21/09/17,Villarreal,Espanol,0,0,D,0,0,D,14,10,5,3,5,5,17,10,5,2,0,0,1.73,3.5,5.5
1718,23/09/17,Alaves,Real Madrid,1,2,A,1,2,A,8,21,3,7,5,13,19,19,5,2,0,0,17.0,7.5,1.17
1718,23/09/17,Ath Madrid,Sevilla,2,0,H,0,0,D,13,11,4,0,7,6,11,17,4,3,0,0,1.57,4.0,6.5
1718,23/09/17,Girona,Barcelona,0,3,A,0,1,A,13,9,2,5,9,3,21,5,3,0,0,0,12.0,6.0,1.25
1718,23/09/17,Malaga,Ath Bilbao,3,3,D,1,1,D,15,8,7,7,5,1,16,8,7,2,1,0,2.9,3.3,2.4
1718,24/09/17,Eibar,Celta,0,4,A,0,3,A,9,10,0,6,4,4,14,5,2,1,0,0,2.2,3.3,3.4
1718,24/09/17,Espanol,La Coruna,4,1,H,2,0,H,17,21,5,6,4,6,16,7,1,2,0,0,1.95,3.5,4.0
1718,24/09/17,Getafe,Villarreal,4,0,H,0,0,D,17,6,8,1,7,4,11,16,1,4,0,0,2.88,3.1,2.63
1718,24/09/17,Las Palmas,Leganes,0,2,A,0,0,D,8,9,3,3,3,2,10,15,1,3,0,0,2.05,3.25,3.8
1718,24/09/17,Sociedad,Valencia,2,3,A,1,1,D,18,13,6,4,7,6,11,13,3,7,1,1,2.3,3.4,3.1
1718,25/09/17,Betis,Levante,4,0,H,0,0,D,14,8,6,1,6,3,9,5,1,0,0,0,1.85,3.5,4.5
1718,29/09/17,Celta,Girona,3,3,D,2,2,D,16,10,9,6,5,6,9,17,2,5,0,0,1.67,3.6,5.75
1718,30/09/17,La Coruna,Getafe,2,1,H,0,0,D,15,10,9,3,8,5,16,22,6,3,0,0,2.25,3.25,3.4
1718,30/09/17,Leganes,Ath Madrid,0,0,D,0,0,D,7,11,3,2,2,6,13,13,2,1,0,0,7.5,3.75,1.55
1718,30/09/17,Levante,Alaves,0,2,A,0,1,A,13,8,0,3,8,4,11,18,2,4,0,0,1.83,3.5,4.5
1718,30/09/17,Sevilla,Malaga,2,0,H,0,0,D,12,11,5,4,4,6,11,12,2,1,0,0,1.36,5.5,7.5
1718,01/10/17,Barcelona,Las Palmas,3,0,H,0,0,D,22,10,10,1,8,3,10,11,5,1,0,0,1.08,11.0,26.0
1718,01/10/17,Real Madrid,Espanol,2,0,H,1,0,H,22,8,8,3,10,3,8,10,2,2,0,0,1.1,10.0,23.0
1718,01/10/17,Sociedad,Betis,4,4,D,2,2,D,17,10,6,6,12,5,9,18,3,3,0,0,1.95,3.6,3.8
1718,01/10/17,Valencia,Ath Bilbao,3,2,H,2,0,H,10,16,6,6,2,8,18,16,3,4,0,0,1.91,3.5,4.2
1718,01/10/17,Villarreal,Eibar,3,0,H,1,0,H,12,8,6,1,6,3,15,9,2,1,0,0,1.83,3.6,4.33
1718,13/10/17,Espanol,Levante,0,0,D,0,0,D,20,13,6,3,9,4,9,13,2,3,0,0,1.75,3.6,5.0
1718,14/10/17,Alaves,Sociedad,0,2,A,0,0,D,8,13,0,6,4,9,11,7,1,1,0,0,3.5,3.4,2.15
1718,14/10/17,Ath Bilbao,Sevilla,1,0,H,1,0,H,15,14,2,6,6,6,18,9,5,5,0,0,2.5,3.25,2.9
1718,14/10/17,Ath Madrid,Barcelona,1,1,D,1,0,H,5,15,4,7,2,1,12,10,3,2,0,0,3.0,3.4,2.38
1718,14/10/17,Getafe,Real Madrid,1,2,A,0,1,A,8,16,3,6,4,7,23,8,2,3,0,0,10.0,5.75,1.29
1718,15/10/17,Betis,Valencia,3,6,A,0,2,A,13,13,6,9,7,5,11,11,1,4,0,0,2.55,3.5,2.7
1718,15/10/17,Eibar,La Coruna,0,0,D,0,0,D,15,11,6,3,10,1,9,10,2,2,0,0,2.0,3.5,3.75
1718,15/10/17,Girona,Villarreal,1,2,A,1,2,A,14,5,3,2,8,1,12,20,3,4,0,0,2.8,3.2,2.6
1718,15/10/17,Malaga,Leganes,0,2,A,0,0,D,13,19,5,9,4,2,21,21,4,3,1,0,2.38,3.0,3.4
1718,16/10/17,Las Palmas,Celta,2,5,A,0,2,A,24,14,11,7,14,3,13,12,2,1,0,1,2.38,3.3,3.1
1718,21/10/17,Barcelona,Malaga,2,0,H,1,0,H,12,13,4,5,4,3,10,11,1,4,0,0,1.07,13.0,26.0
1718,21/10/17,Betis,Alaves,2,0,H,1,0,H,12,7,5,3,6,5,18,9,2,2,0,0,1.57,4.0,6.0
1718,21/10/17,Levante,Getafe,1,1,D,0,0,D,5,9,1,5,3,2,18,16,1,3,0,0,2.37,3.2,3.2
1718,21/10/17,Valencia,Sevilla,4,0,H,1,0,H,18,18,8,5,7,10,15,21,2,4,0,0,1.85,3.89,4.0
1718,22/10/17,Celta,Ath Madrid,0,1,A,0,1,A,19,4,8,2,4,4,13,19,3,5,0,0,4.2,3.39,1.95
1718,22/10/17,Leganes,Ath Bilbao,1,0,H,0,0,D,15,7,4,1,4,3,16,15,3,4,0,0,2.37,3.1,3.29
1718,22/10/17,Real Madrid,Eibar,3,0,H,2,0,H,15,9,7,2,5,2,9,7,1,1,0,0,1.09,11.0,23.0
1718,22/10/17,Villarreal,Las Palmas,4,0,H,0,0,D,25,16,9,5,9,6,14,9,1,5,0,0,1.5,4.2,7.0
1718,23/10/17,La Coruna,Girona,1,2,A,0,1,A,15,13,6,6,9,7,9,16,3,8,0,0,2.04,3.29,3.79
1718,23/10/17,Sociedad,Espanol,1,1,D,0,1,A,19,4,5,1,10,1,12,15,4,4,1,0,1.85,3.79,4.0
1718,28/10/17,Alaves,Valencia,1,2,A,0,1,A,16,7,6,2,6,4,19,18,5,1,0,0,6.0,3.75,1.6
1718,28/10/17,Ath Bilbao,Barcelona,0,2,A,0,1,A,17,17,5,5,6,4,15,12,1,4,0,0,7.0,4.5,1.44
1718,28/10/17,Ath Madrid,Villarreal,1,1,D,0,0,D,18,12,6,4,11,6,13,20,0,4,0,0,1.5,4.0,7.5
1718,28/10/17,Sevilla,Leganes,2,1,H,1,0,H,9,10,5,1,5,6,16,19,0,3,0,0,1.61,3.75,6.0
1718,29/10/17,Eibar,Levante,2,2,D,0,2,A,16,3,6,2,6,2,8,16,1,3,0,0,1.95,3.39,4.2
1718,29/10/17,Getafe,Sociedad,2,1,H,0,1,A,10,15,5,4,8,7,19,16,3,2,0,0,2.45,3.39,2.87
1718,29/10/17,Girona,Real Madrid,2,1,H,0,1,A,15,15,4,6,2,7,21,11,2,1,0,0,10.0,6.5,1.25
1718,29/10/17,Malaga,Celta,2,1,H,1,0,H,15,10,4,2,4,1,20,12,2,3,0,0,3.1,3.39,2.29
1718,30/10/17,Espanol,Betis,1,0,H,0,0,D,10,9,4,4,5,3,10,17,2,5,0,0,2.14,3.39,3.39
1718,30/10/17,Las Palmas,La Coruna,1,3,A,1,1,D,13,15,5,5,8,5,11,15,1,1,0,0,2.04,3.5,3.6
1718,03/11/17,Betis,Getafe,2,2,D,0,2,A,15,9,4,2,4,6,10,14,2,6,0,0,2.0,3.5,3.79
1718,04/11/17,Alaves,Espanol,1,0,H,1,0,H,17,9,6,3,3,8,29,9,7,2,0,1,2.87,3.1,2.7
1718,04/11/17,Barcelona,Sevilla,2,1,H,1,0,H,18,8,6,3,3,3,10,12,1,0,0,0,1.19,7.5,12.0
1718,04/11/17,La Coruna,Ath Madrid,0,1,A,0,0,D,14,11,1,3,4,4,17,10,4,2,0,0,4.75,3.6,1.8
1718,04/11/17,Valencia,Leganes,3,0,H,1,0,H,13,13,7,6,4,7,11,13,1,2,0,0,1.5,4.33,6.5
1718,05/11/17,Celta,Ath Bilbao,3,1,H,3,1,H,11,14,5,5,3,6,13,17,2,3,0,0,2.1,3.5,3.5
1718,05/11/17,Levante,Girona,1,2,A,0,0,D,7,10,4,5,7,2,10,16,3,4,0,0,2.39,3.29,3.0
1718,05/11/17,Real Madrid,Las Palmas,3,0,H,1,0,H,27,2,9,1,9,2,9,9,2,1,0,0,1.08,13.0,19.0
1718,05/11/17,Sociedad,Eibar,3,1,H,2,0,H,10,9,6,5,3,6,10,17,0,3,0,0,1.61,4.0,5.5
1718,05/11/17,Villarreal,Malaga,2,0,H,0,0,D,14,10,3,2,6,4,18,12,2,4,0,0,1.53,4.33,6.0
1718,17/11/17,Girona,Sociedad,1,1,D,0,1,A,14,14,4,5,3,6,28,10,4,2,0,0,2.89,3.5,2.37
1718,18/11/17,Ath Madrid,Real Madrid,0,0,D,0,0,D,7,14,1,3,7,9,21,6,6,2,0,0,3.2,3.39,2.25
1718,18/11/17,Getafe,Alaves,4,1,H,2,0,H,13,11,8,5,4,5,18,14,3,3,0,0,1.8,3.5,4.75
1718,18/11/17,Leganes,Barcelona,0,3,A,0,1,A,18,11,7,7,6,3,25,10,1,2,0,0,9.5,5.25,1.33
1718,18/11/17,Sevilla,Celta,2,1,H,1,1,D,12,11,5,5,1,2,20,17,3,2,0,0,1.72,3.79,4.75
1718,19/11/17,Ath Bilbao,Villarreal,1,1,D,0,1,A,15,7,3,4,9,7,10,16,1,3,0,0,2.25,3.29,3.29
1718,19/11/17,Espanol,Valencia,0,2,A,0,0,D,12,7,4,3,3,4,11,17,0,4,0,0,3.2,3.29,2.29
1718,19/11/17,Las Palmas,Levante,0,2,A,0,0,D,10,11,5,6,3,5,9,22,1,4,0,0,1.95,3.5,4.0
1718,19/11/17,Malaga,La Coruna,3,2,H,1,1,D,14,12,5,4,5,4,16,15,4,5,0,0,2.37,3.29,3.1
1718,20/11/17,Eibar,Betis,5,0,H,2,0,H,17,4,7,0,5,2,10,9,2,2,0,1,2.39,3.29,3.0
1718,24/11/17,Celta,Leganes,1,0,H,1,0,H,14,9,7,2,3,4,13,16,2,3,0,0,1.95,3.25,4.33
1718,25/11/17,Alaves,Eibar,1,2,A,0,1,A,6,11,2,6,2,5,18,19,7,3,1,1,2.5,3.1,3.1
1718,25/11/17,Betis,Girona,2,2,D,0,1,A,12,13,6,7,3,5,9,16,2,1,0,0,2.0,3.6,3.75
1718,25/11/17,Levante,Ath Madrid,0,5,A,0,2,A,17,16,2,11,2,3,11,14,2,1,0,0,7.5,3.75,1.53
1718,25/11/17,Real Madrid,Malaga,3,2,H,2,1,H,16,9,9,3,6,0,15,13,1,2,0,0,1.08,13.0,21.0
1718,26/11/17,La Coruna,Ath Bilbao,2,2,D,1,1,D,14,10,4,3,5,2,11,14,4,1,0,0,2.75,3.29,2.6
1718,26/11/17,Sociedad,Las Palmas,2,2,D,1,1,D,16,8,3,7,11,3,22,14,4,3,1,0,1.44,4.75,7.0
1718,26/11/17,Valencia,Barcelona,1,1,D,0,0,D,8,12,1,8,3,9,12,11,4,0,0,0,4.0,3.89,1.85
1718,26/11/17,Villarreal,Sevilla,2,3,A,1,0,H,19,15,4,4,6,6,9,17,4,3,1,0,2.37,3.39,3.0
1718,27/11/17,Espanol,Getafe,1,0,H,0,0,D,10,7,5,4,6,4,12,18,3,6,0,0,2.0,3.39,3.79
1718,01/12/17,Malaga,Levante,0,0,D,0,0,D,18,3,2,3,7,2,12,15,1,3,0,0,1.72,3.79,4.75
1718,02/12/17,Ath Bilbao,Real Madrid,0,0,D,0,0,D,11,19,4,4,3,5,20,13,2,5,0,1,7.5,4.5,1.44
1718,02/12/17,Ath Madrid,Sociedad,2,1,H,0,1,A,16,10,10,2,5,6,12,10,1,2,0,0,1.5,3.89,7.5
1718,02/12/17,Barcelona,Celta,2,2,D,1,1,D,21,10,7,5,4,1,11,12,3,6,0,0,1.12,10.0,17.0
1718,02/12/17,Sevilla,La Coruna,2,0,H,1,0,H,10,11,6,3,6,7,12,16,1,3,0,0,1.44,4.5,7.5
1718,03/12/17,Eibar,Espanol,3,1,H,2,0,H,10,6,5,3,3,2,13,16,3,3,0,0,2.37,3.1,3.29
1718,03/12/17,Getafe,Valencia,1,0,H,0,0,D,11,13,3,6,5,12,18,11,8,4,1,0,3.0,3.39,2.29
1718,03/12/17,Las Palmas,Betis,1,0,H,1,0,H,21,8,7,2,6,4,12,21,1,7,0,1,2.2,3.5,3.1
1718,03/12/17,Leganes,Villarreal,3,1,H,0,0,D,12,12,5,4,5,6,11,17,2,4,0,0,2.79,3.25,2.62
1718,04/12/17,Girona,Alaves,2,3,A,0,0,D,11,9,3,4,6,5,8,13,1,2,0,0,1.6,3.79,6.0
1718,08/12/17,Alaves,Las Palmas,2,0,H,1,0,H,22,6,9,1,8,3,23,12,2,0,0,0,2.29,3.25,3.25
1718,09/12/17,Getafe,Eibar,0,0,D,0,0,D,6,7,3,2,9,7,14,13,1,4,0,0,2.04,3.39,3.75
1718,09/12/17,La Coruna,Leganes,1,0,H,1,0,H,15,3,4,0,6,1,16,21,4,4,0,0,2.37,3.2,3.2
1718,09/12/17,Real Madrid,Sevilla,5,0,H,5,0,H,20,11,8,3,9,3,12,11,0,2,0,0,1.33,5.5,8.5
1718,09/12/17,Valencia,Celta,2,1,H,1,0,H,13,13,7,5,10,2,16,12,2,5,0,0,1.66,4.0,5.0
1718,10/12/17,Betis,Ath Madrid,0,1,A,0,1,A,9,4,4,2,3,2,15,19,4,3,0,0,4.75,3.79,1.72
1718,10/12/17,Levante,Ath Bilbao,1,2,A,0,1,A,12,14,3,3,8,6,11,13,3,3,0,0,3.25,3.39,2.25
1718,10/12/17,Sociedad,Malaga,0,2,A,0,1,A,18,9,2,5,5,0,10,12,1,1,0,0,1.53,4.33,6.0
1718,10/12/17,Villarreal,Barcelona,0,2,A,0,0,D,9,16,5,6,2,4,18,13,2,1,1,0,6.0,4.33,1.53
1718,11/12/17,Espanol,Girona,0,1,A,0,1,A,8,12,3,5,8,6,9,17,1,3,0,0,2.04,3.5,3.6
1718,15/12/17,Sevilla,Levante,0,0,D,0,0,D,16,10,6,2,8,5,22,14,2,3,0,0,1.28,5.75,9.5
1718,16/12/17,Ath Bilbao,Sociedad,0,0,D,0,0,D,7,10,1,2,6,6,14,9,3,0,0,0,2.14,3.39,3.39
1718,16/12/17,Ath Madrid,Alaves,1,0,H,0,0,D,10,11,4,0,4,4,14,16,3,4,0,0,1.19,6.5,15.0
1718,16/12/17,Eibar,Valencia,2,1,H,0,0,D,15,7,3,3,5,6,13,13,1,4,0,0,2.75,3.29,2.6
1718,17/12/17,Barcelona,La Coruna,4,0,H,2,0,H,23,10,11,3,6,3,12,10,0,1,0,0,1.08,13.0,23.0
1718,17/12/17,Celta,Villarreal,0,1,A,0,1,A,10,8,3,5,2,2,11,19,1,3,0,0,2.29,3.39,3.1
1718,17/12/17,Girona,Getafe,1,0,H,1,0,H,9,7,2,0,1,7,20,25,2,6,0,0,2.2,3.25,3.5
1718,17/12/17,Las Palmas,Espanol,2,2,D,0,2,A,14,8,5,3,9,2,6,25,3,3,0,0,2.5,3.29,2.87
1718,18/12/17,Malaga,Betis,0,2,A,0,1,A,18,10,2,4,3,4,15,15,2,2,1,0,2.0,3.39,3.79
1718,19/12/17,Levante,Leganes,0,0,D,0,0,D,10,10,3,2,6,5,21,17,6,6,1,1,2.7,3.0,2.89
1718,20/12/17,Getafe,Las Palmas,2,0,H,2,0,H,13,17,7,6,3,1,23,11,3,1,0,0,1.75,3.6,5.0
1718,20/12/17,Sociedad,Sevilla,3,1,H,1,1,D,14,9,5,4,4,5,9,18,1,5,0,0,2.25,3.5,3.0
1718,21/12/17,Alaves,Malaga,1,0,H,0,0,D,10,10,5,3,4,4,14,18,3,4,0,0,2.14,3.2,3.5
1718,21/12/17,Eibar,Girona,4,1,H,2,1,H,16,6,6,1,3,2,14,18,1,2,0,0,2.0,3.39,3.75
1718,22/12/17,Betis,Ath Bilbao,0,2,A,0,1,A,16,19,6,7,6,9,7,6,1,2,1,0,2.7,3.25,2.62
1718,22/12/17,Espanol,Ath Madrid,1,0,H,0,0,D,7,9,4,1,2,3,18,22,2,5,0,0,5.0,3.5,1.72
1718,23/12/17,La Coruna,Celta,1,3,A,0,2,A,15,7,4,3,3,1,20,16,2,2,0,0,2.54,3.29,2.7
1718,23/12/17,Real Madrid,Barcelona,0,3,A,0,0,D,14,18,5,11,7,7,14,10,2,2,1,0,2.1,3.75,3.1
1718,23/12/17,Valencia,Villarreal,0,1,A,0,1,A,22,9,3,2,14,1,11,21,7,5,1,1,2.04,3.6,3.29
